,Cost Total
138175,14.5
138176,15.0
138177,13.8
138178,13.8
138179,15.0
138180,6.9
138181,7.5
138182,7.5
138183,15.0
138184,6.9
138185,13.8
138186,13.8
138187,13.5
138188,13.8
138189,13.8
138190,13.8
138191,10.24
138192,10.49
138193,29.53
138194,26.5
138195,10.0
138196,10.5
138197,21.0
138198,10.89
138199,21.78
138200,20.28
138201,32.67
138202,10.89
138203,10.89
138204,10.89
138205,5.75
138206,11.5
138207,5.75
138208,11.5
138209,5.75
138210,5.75
138211,5.75
138212,5.75
138213,13.31
138214,26.62
138215,10.02
138216,11.02
138217,5.51
138218,11.8
138219,11.8
138220,70.80000000000001
138221,34.0
138222,43.2
138223,42.24
138224,42.24
138225,42.24
138226,42.24
138227,42.24
138228,42.24
138229,43.2
138230,42.24
138231,43.2
138232,42.24
138233,43.2
138234,42.24
138235,12.5
138236,13.0
138237,6.5
138238,67.67999999999999
138239,67.67999999999999
138240,67.67999999999999
138241,67.67999999999999
138242,67.67999999999999
138243,136.8
138244,4.96
138245,4.96
138246,4.96
138247,4.96
138248,4.96
138249,4.96
138250,4.96
138251,16.86
138252,47.76
138253,47.76
138254,49.56
138255,47.76
138256,47.76
138257,47.76
138258,47.76
138259,47.76
138260,70.32000000000001
138261,29.44
138262,7.36
138263,14.72
138264,29.44
138265,21.72
138266,7.36
138267,7.24
138268,14.72
138269,22.080000000000002
138270,14.72
138271,22.080000000000002
138272,29.44
138273,14.72
138274,29.44
138275,29.0
138276,28.5
138277,28.5
138278,14.25
138279,14.5
138280,14.5
138281,14.5
138282,42.96
138283,75.48
138284,10.39
138285,31.48
138286,15.74
138287,13.9
138288,12.71
138289,13.9
138290,13.9
138291,26.92
138292,13.9
138293,13.9
138294,26.92
138295,40.38
138296,12.71
138297,14.66
138298,15.66
138299,16.66
138300,18.37
138301,18.37
138302,36.74
138303,12.66
138304,120.0
138305,120.0
138306,65.88
138307,65.88
138308,65.88
138309,20.0
138310,20.0
138311,31.5
138312,21.0
138313,31.5
138314,21.0
138315,63.0
138316,10.5
138317,63.0
138318,63.0
138319,31.5
138320,63.0
138321,63.0
138322,63.0
138323,63.0
138324,63.0
138325,7.59
138326,14.42
138327,15.18
138328,15.92
138329,15.92
138330,15.92
138331,9.08
138332,13.620000000000001
138333,4.54
138334,9.08
138335,9.08
138336,9.08
138337,4.54
138338,9.08
138339,4.54
138340,9.08
138341,9.08
138342,4.54
138343,13.620000000000001
138344,4.54
138345,4.54
138346,9.08
138347,4.54
138348,9.08
138349,4.54
138350,9.08
138351,4.54
138352,9.08
138353,4.54
138354,13.620000000000001
138355,9.08
138356,13.620000000000001
138357,4.54
138358,4.54
138359,4.54
138360,9.08
138361,4.54
138362,4.54
138363,4.54
138364,49.199999999999996
138365,49.199999999999996
138366,49.199999999999996
138367,49.199999999999996
138368,49.199999999999996
138369,13.0
138370,26.66
138371,26.66
138372,12.74
138373,26.66
138374,26.66
138375,53.32
138376,3.73
138377,7.46
138378,11.19
138379,7.46
138380,7.46
138381,11.19
138382,7.46
138383,7.46
138384,11.19
138385,11.19
138386,11.19
138387,7.46
138388,7.46
138389,3.73
138390,3.73
138391,3.73
138392,14.92
138393,3.73
138394,7.46
138395,7.46
138396,11.19
138397,7.46
138398,14.92
138399,3.73
138400,11.19
138401,7.46
138402,7.46
138403,11.19
138404,7.46
138405,7.46
138406,7.46
138407,14.92
138408,16.5
138409,8.25
138410,15.06
138411,22.59
138412,6.53
138413,8.41
138414,14.82
138415,22.23
138416,100.92
138417,14.82
138418,25.23
138419,6.98
138420,12.24
138421,12.24
138422,10.24
138423,24.48
138424,23.61
138425,7.87
138426,15.74
138427,31.48
138428,7.87
138429,13.02
138430,19.53
138431,8.52
138432,17.04
138433,8.52
138434,8.52
138435,8.52
138436,8.52
138437,31.0
138438,31.0
138439,30.5
138440,260.0
138441,21.76
138442,65.28
138443,10.88
138444,21.76
138445,10.88
138446,10.88
138447,65.28
138448,10.88
138449,10.88
138450,16.32
138451,8.66
138452,51.96
138453,51.96
138454,21.32
138455,10.66
138456,63.96
138457,10.66
138458,63.96
138459,10.66
138460,5.33
138461,63.96
138462,21.32
138463,63.96
138464,31.48
138465,15.74
138466,40.44
138467,40.44
138468,40.44
138469,40.44
138470,4.7
138471,4.7
138472,4.7
138473,14.98
138474,7.49
138475,14.98
138476,52.1
138477,20.0
138478,40.0
138479,20.5
138480,41.0
138481,20.0
138482,12.7
138483,6.35
138484,6.35
138485,6.35
138486,6.35
138487,13.0
138488,6.22
138489,18.75
138490,6.5
138491,13.0
138492,52.800000000000004
138493,52.32000000000001
138494,20.25
138495,20.25
138496,20.25
138497,20.25
138498,40.5
138499,6.5
138500,13.0
138501,6.35
138502,5.86
138503,5.86
138504,5.86
138505,13.0
138506,17.580000000000002
138507,16.66
138508,8.33
138509,16.66
138510,8.33
138511,12.73
138512,7.49
138513,7.49
138514,6.22
138515,6.25
138516,18.75
138517,12.5
138518,13.0
138519,5.0
138520,5.0
138521,5.0
138522,5.0
138523,7.5
138524,10.0
138525,11.5
138526,21.78
138527,21.78
138528,10.89
138529,21.78
138530,21.78
138531,10.14
138532,22.0
138533,18.0
138534,25.24
138535,12.49
138536,11.74
138537,10.99
138538,10.99
138539,11.74
138540,12.49
138541,11.74
138542,7.61
138543,7.85
138544,7.85
138545,7.85
138546,15.7
138547,7.61
138548,15.7
138549,7.85
138550,7.85
138551,15.22
138552,10.26
138553,9.26
138554,28.76
138555,28.76
138556,24.48
138557,11.16
138558,10.16
138559,17.0
138560,12.6
138561,6.3
138562,18.64
138563,4.66
138564,11.58
138565,11.58
138566,12.04
138567,12.04
138568,11.58
138569,144.48
138570,12.04
138571,23.16
138572,23.16
138573,12.0
138574,24.0
138575,11.98
138576,6.6
138577,9.0
138578,12.0
138579,12.0
138580,18.0
138581,15.0
138582,6.0
138583,9.0
138584,18.0
138585,18.0
138586,18.0
138587,9.0
138588,9.0
138589,144.0
138590,18.0
138591,9.0
138592,18.0
138593,20.92
138594,62.760000000000005
138595,57.96
138596,9.66
138597,9.66
138598,26.150000000000002
138599,15.690000000000001
138600,57.96
138601,62.760000000000005
138602,14.49
138603,13.34
138604,216.95999999999998
138605,108.47999999999999
138606,108.47999999999999
138607,63.0
138608,108.47999999999999
138609,108.47999999999999
138610,63.0
138611,108.47999999999999
138612,108.47999999999999
138613,108.47999999999999
138614,108.47999999999999
138615,108.47999999999999
138616,108.47999999999999
138617,108.47999999999999
138618,108.47999999999999
138619,108.47999999999999
138620,108.47999999999999
138621,108.47999999999999
138622,108.47999999999999
138623,63.0
138624,108.47999999999999
138625,108.47999999999999
138626,108.47999999999999
138627,108.47999999999999
138628,108.47999999999999
138629,108.47999999999999
138630,63.0
138631,78.24
138632,117.35999999999999
138633,79.92
138634,39.96
138635,78.24
138636,39.12
138637,39.12
138638,39.12
138639,39.12
138640,78.24
138641,39.12
138642,78.24
138643,117.35999999999999
138644,39.12
138645,39.12
138646,78.24
138647,78.24
138648,117.35999999999999
138649,78.24
138650,78.24
138651,78.24
138652,78.24
138653,39.12
138654,78.24
138655,79.92
138656,78.24
138657,39.12
138658,78.24
138659,39.12
138660,78.24
138661,78.24
138662,39.12
138663,79.92
138664,117.35999999999999
138665,78.24
138666,78.24
138667,119.88
138668,39.12
138669,78.24
138670,78.24
138671,78.24
138672,78.24
138673,39.12
138674,78.24
138675,78.24
138676,117.35999999999999
138677,39.96
138678,119.88
138679,39.12
138680,78.24
138681,78.24
138682,79.92
138683,8.94
138684,8.94
138685,8.94
138686,4.47
138687,8.94
138688,49.44
138689,49.44
138690,49.44
138691,49.44
138692,49.44
138693,49.44
138694,49.44
138695,49.44
138696,49.44
138697,49.44
138698,49.44
138699,49.44
138700,49.44
138701,49.44
138702,49.44
138703,49.44
138704,73.19999999999999
138705,73.19999999999999
138706,73.19999999999999
138707,73.19999999999999
138708,73.19999999999999
138709,73.19999999999999
138710,73.19999999999999
138711,9.149999999999999
138712,73.19999999999999
138713,73.19999999999999
138714,73.19999999999999
138715,73.19999999999999
138716,73.19999999999999
138717,73.19999999999999
138718,73.19999999999999
138719,73.19999999999999
138720,21.349999999999998
138721,25.98
138722,6.83
138723,6.83
138724,6.83
138725,6.83
138726,58.199999999999996
138727,58.199999999999996
138728,62.699999999999996
138729,9.7
138730,10.45
138731,20.9
138732,10.620000000000001
138733,42.480000000000004
138734,42.480000000000004
138735,14.16
138736,42.480000000000004
138737,42.480000000000004
138738,42.480000000000004
138739,42.480000000000004
138740,8.85
138741,42.480000000000004
138742,42.480000000000004
138743,42.480000000000004
138744,42.480000000000004
138745,7.08
138746,42.480000000000004
138747,42.480000000000004
138748,42.480000000000004
138749,7.53
138750,17.25
138751,17.25
138752,17.25
138753,9.48
138754,4.74
138755,9.48
138756,44.160000000000004
138757,10.07
138758,10.07
138759,9.72
138760,9.72
138761,39.0
138762,39.0
138763,39.0
138764,39.0
138765,78.0
138766,78.0
138767,39.0
138768,39.0
138769,39.0
138770,39.0
138771,39.0
138772,39.0
138773,39.0
138774,39.0
138775,39.0
138776,39.0
138777,39.0
138778,39.0
138779,39.0
138780,39.0
138781,39.0
138782,39.0
138783,39.0
138784,9.08
138785,9.08
138786,9.08
138787,7.92
138788,7.92
138789,7.92
138790,42.78
138791,42.78
138792,85.56
138793,42.78
138794,85.56
138795,42.78
138796,42.78
138797,42.78
138798,42.78
138799,85.56
138800,42.78
138801,42.78
138802,42.78
138803,42.78
138804,42.78
138805,42.78
138806,85.56
138807,42.78
138808,42.78
138809,42.78
138810,42.78
138811,42.78
138812,42.78
138813,85.56
138814,42.78
138815,42.78
138816,42.78
138817,42.78
138818,42.78
138819,85.56
138820,42.78
138821,42.78
138822,15.92
138823,15.16
138824,35.94
138825,14.65
138826,11.72
138827,17.580000000000002
138828,17.580000000000002
138829,17.580000000000002
138830,11.72
138831,18.98
138832,9.49
138833,14.0
138834,14.0
138835,12.66
138836,6.33
138837,44.28
138838,39.8
138839,23.88
138840,15.92
138841,91.08
138842,95.52
138843,30.36
138844,22.77
138845,17.0
138846,41.519999999999996
138847,41.22
138848,41.22
138849,41.519999999999996
138850,41.22
138851,82.44
138852,41.519999999999996
138853,41.22
138854,41.519999999999996
138855,123.66
138856,41.22
138857,41.22
138858,41.22
138859,41.22
138860,82.44
138861,41.22
138862,41.22
138863,41.22
138864,41.22
138865,41.22
138866,41.519999999999996
138867,41.22
138868,41.22
138869,41.22
138870,41.22
138871,41.519999999999996
138872,41.22
138873,41.519999999999996
138874,82.44
138875,41.22
138876,41.22
138877,16.4
138878,7.7
138879,11.82
138880,11.82
138881,11.82
138882,17.73
138883,96.0
138884,97.92
138885,16.9
138886,5.28
138887,10.56
138888,5.28
138889,10.56
138890,17.24
138891,17.24
138892,103.44
138893,25.86
138894,25.86
138895,17.24
138896,8.62
138897,17.24
138898,8.62
138899,8.62
138900,8.62
138901,8.62
138902,25.86
138903,103.44
138904,8.62
138905,17.24
138906,17.24
138907,8.62
138908,25.86
138909,8.62
138910,17.24
138911,74.88
138912,74.88
138913,74.88
138914,74.88
138915,74.88
138916,74.88
138917,19.5
138918,11.74
138919,17.61
138920,18.88
138921,9.44
138922,18.88
138923,9.36
138924,48.0
138925,48.0
138926,48.0
138927,13.8
138928,21.0
138929,108.0
138930,108.0
138931,108.0
138932,108.0
138933,108.0
138934,108.0
138935,107.52000000000001
138936,108.0
138937,108.0
138938,108.0
138939,108.0
138940,14.2
138941,42.599999999999994
138942,42.599999999999994
138943,25.0
138944,39.0
138945,39.0
138946,39.0
138947,39.0
138948,39.0
138949,39.0
138950,39.0
138951,39.0
138952,39.0
138953,39.0
138954,39.0
138955,39.0
138956,39.0
138957,39.0
138958,39.0
138959,39.0
138960,39.0
138961,39.0
138962,39.0
138963,39.0
138964,39.0
138965,39.0
138966,39.0
138967,17.0
138968,17.0
138969,84.0
138970,17.5
138971,17.0
138972,31.47
138973,62.760000000000005
138974,62.760000000000005
138975,188.64000000000001
138976,9.32
138977,9.18
138978,6.12
138979,10.89
138980,20.5
138981,22.0
138982,20.28
138983,27.08
138984,27.08
138985,26.02
138986,26.02
138987,27.08
138988,26.02
138989,26.02
138990,26.02
138991,27.08
138992,27.08
138993,26.02
138994,8.6
138995,11.5
138996,11.5
138997,138.0
138998,10.5
138999,13.88
139000,13.88
139001,10.5
139002,10.5
139003,17.35
139004,10.5
139005,6.94
139006,15.0
139007,15.0
139008,15.0
139009,7.5
139010,65.28
139011,5.44
139012,5.44
139013,5.44
139014,5.44
139015,5.44
139016,6.8100000000000005
139017,4.54
139018,13.33
139019,14.0
139020,7.58
139021,7.58
139022,15.16
139023,45.480000000000004
139024,8.75
139025,420.0
139026,16.76
139027,16.96
139028,33.92
139029,7.98
139030,84.0
139031,87.0
139032,84.0
139033,88.02
139034,12.899999999999999
139035,17.2
139036,8.6
139037,4.3
139038,25.799999999999997
139039,20.0
139040,10.0
139041,20.32
139042,22.32
139043,22.32
139044,22.32
139045,22.32
139046,18.66
139047,45.599999999999994
139048,45.599999999999994
139049,45.599999999999994
139050,45.599999999999994
139051,45.599999999999994
139052,45.599999999999994
139053,45.599999999999994
139054,45.599999999999994
139055,45.599999999999994
139056,45.599999999999994
139057,45.599999999999994
139058,45.599999999999994
139059,45.599999999999994
139060,45.599999999999994
139061,45.599999999999994
139062,45.599999999999994
139063,45.599999999999994
139064,45.599999999999994
139065,45.599999999999994
139066,45.599999999999994
139067,45.599999999999994
139068,45.599999999999994
139069,45.599999999999994
139070,165.35999999999999
139071,165.35999999999999
139072,165.35999999999999
139073,55.12
139074,165.35999999999999
139075,68.89999999999999
139076,168.0
139077,41.339999999999996
139078,41.339999999999996
139079,7.0
139080,14.0
139081,10.5
139082,10.5
139083,10.5
139084,10.02
139085,108.47999999999999
139086,53.760000000000005
139087,53.760000000000005
139088,108.47999999999999
139089,107.52000000000001
139090,107.52000000000001
139091,53.760000000000005
139092,161.28000000000003
139093,107.52000000000001
139094,107.52000000000001
139095,107.52000000000001
139096,53.760000000000005
139097,53.760000000000005
139098,53.760000000000005
139099,107.52000000000001
139100,108.47999999999999
139101,108.47999999999999
139102,107.52000000000001
139103,161.28000000000003
139104,53.760000000000005
139105,107.52000000000001
139106,108.47999999999999
139107,161.28000000000003
139108,108.47999999999999
139109,107.52000000000001
139110,161.28000000000003
139111,107.52000000000001
139112,53.760000000000005
139113,107.52000000000001
139114,53.760000000000005
139115,161.28000000000003
139116,107.52000000000001
139117,53.760000000000005
139118,161.28000000000003
139119,108.47999999999999
139120,53.760000000000005
139121,161.28000000000003
139122,54.239999999999995
139123,107.52000000000001
139124,53.760000000000005
139125,108.47999999999999
139126,161.28000000000003
139127,53.760000000000005
139128,107.52000000000001
139129,107.52000000000001
139130,107.52000000000001
139131,161.28000000000003
139132,53.760000000000005
139133,107.52000000000001
139134,107.52000000000001
139135,107.52000000000001
139136,107.52000000000001
139137,14.94
139138,22.41
139139,7.47
139140,14.94
139141,14.94
139142,7.47
139143,7.47
139144,9.94
139145,11.0
139146,5.5
139147,5.5
139148,11.0
139149,5.5
139150,11.0
139151,16.23
139152,5.41
139153,13.98
139154,42.96
139155,42.96
139156,7.16
139157,9.8
139158,94.08
139159,3.7
139160,5.88
139161,5.550000000000001
139162,7.4
139163,11.100000000000001
139164,9.5
139165,8.75
139166,17.5
139167,13.63
139168,14.0
139169,18.18
139170,30.299999999999997
139171,12.6
139172,24.24
139173,12.6
139174,24.24
139175,18.9
139176,46.56
139177,46.56
139178,36.0
139179,36.0
139180,125.88
139181,47.28
139182,47.28
139183,47.76
139184,47.28
139185,47.28
139186,15.76
139187,47.28
139188,47.28
139189,47.28
139190,47.28
139191,12.0
139192,58.08
139193,58.08
139194,58.08
139195,58.08
139196,58.08
139197,58.08
139198,58.08
139199,58.08
139200,12.28
139201,15.35
139202,12.28
139203,73.67999999999999
139204,73.67999999999999
139205,118.08
139206,118.08
139207,34.0
139208,102.0
139209,15.06
139210,15.06
139211,13.06
139212,15.06
139213,7.53
139214,8.6
139215,108.0
139216,12.899999999999999
139217,108.0
139218,12.899999999999999
139219,4.0
139220,6.0
139221,9.75
139222,96.0
139223,4.0
139224,8.0
139225,4.0
139226,10.0
139227,8.0
139228,55.67999999999999
139229,55.67999999999999
139230,55.67999999999999
139231,55.67999999999999
139232,55.67999999999999
139233,55.67999999999999
139234,55.67999999999999
139235,55.67999999999999
139236,55.67999999999999
139237,55.67999999999999
139238,55.67999999999999
139239,5.0
139240,10.0
139241,5.0
139242,20.98
139243,7.01
139244,7.01
139245,25.950000000000003
139246,25.950000000000003
139247,8.65
139248,7.5
139249,7.5
139250,110.0
139251,26.5
139252,29.53
139253,29.53
139254,29.53
139255,147.65
139256,29.53
139257,147.65
139258,26.5
139259,26.5
139260,5.75
139261,11.5
139262,11.5
139263,5.9
139264,84.48
139265,126.72
139266,42.24
139267,43.2
139268,126.72
139269,84.48
139270,126.72
139271,84.48
139272,84.48
139273,84.48
139274,43.2
139275,84.48
139276,84.48
139277,42.24
139278,42.24
139279,42.24
139280,84.48
139281,126.72
139282,42.24
139283,43.2
139284,42.24
139285,42.24
139286,86.4
139287,84.48
139288,84.48
139289,42.24
139290,126.72
139291,84.48
139292,84.48
139293,42.24
139294,84.48
139295,84.48
139296,126.72
139297,84.48
139298,126.72
139299,42.24
139300,126.72
139301,42.24
139302,42.24
139303,43.2
139304,42.24
139305,42.24
139306,42.24
139307,86.4
139308,86.4
139309,42.24
139310,126.72
139311,84.48
139312,84.48
139313,84.48
139314,84.48
139315,43.2
139316,42.24
139317,20.0
139318,7.94
139319,11.91
139320,49.6
139321,4.96
139322,9.92
139323,4.96
139324,43.44
139325,43.44
139326,14.48
139327,43.44
139328,43.44
139329,43.44
139330,43.44
139331,43.44
139332,43.44
139333,43.44
139334,43.44
139335,43.44
139336,54.16
139337,40.62
139338,47.76
139339,47.76
139340,47.76
139341,47.76
139342,47.76
139343,49.56
139344,47.76
139345,47.76
139346,47.76
139347,95.52
139348,47.76
139349,47.76
139350,47.76
139351,47.76
139352,47.76
139353,95.52
139354,49.56
139355,47.76
139356,49.56
139357,49.56
139358,47.76
139359,47.76
139360,49.56
139361,47.76
139362,47.76
139363,47.76
139364,47.76
139365,70.32000000000001
139366,70.32000000000001
139367,77.28
139368,11.72
139369,14.65
139370,14.72
139371,7.36
139372,14.72
139373,14.72
139374,14.72
139375,14.48
139376,29.0
139377,28.5
139378,28.5
139379,29.0
139380,14.25
139381,14.5
139382,5.37
139383,5.37
139384,10.74
139385,7.16
139386,7.16
139387,75.48
139388,75.48
139389,31.45
139390,15.0
139391,10.2
139392,10.2
139393,15.0
139394,11.25
139395,27.8
139396,27.8
139397,27.8
139398,12.66
139399,10.0
139400,120.0
139401,24.46
139402,65.88
139403,27.450000000000003
139404,65.88
